<<<<<<< HEAD
<<<<<<< HEAD
2023-09-25 11:48:50 ------- Simulation started
2023-09-25 11:48:50 ------- The ship landed at Coordinate[x=6, y=6]
2023-09-25 11:48:50 ------- STEP: 0, EVENT: The rover has been deployed, UNIT: rover-1,POSITION [7,5]
2023-09-25 11:48:50 ------- STEP: 484, EVENT: SCAN, UNIT: rover-1,POSITION [14,37]
2023-09-25 11:48:50 ------- STEP: 485, EVENT: POSITION, UNIT: rover-1,POSITION [14,38]
2023-09-25 11:48:50 ------- STEP: 485, EVENT: SCAN, UNIT: rover-1,POSITION [14,38]
2023-09-25 11:48:50 ------- STEP: 486, EVENT: POSITION, UNIT: rover-1,POSITION [15,38]
2023-09-25 11:48:50 ------- STEP: 486, EVENT: SCAN, UNIT: rover-1,POSITION [15,38]
2023-09-25 11:48:50 ------- STEP: 487, EVENT: POSITION, UNIT: rover-1,POSITION [15,39]
2023-09-25 11:48:50 ------- STEP: 487, EVENT: SCAN, UNIT: rover-1,POSITION [15,39]
2023-09-25 11:48:50 ------- STEP: 488, EVENT: POSITION, UNIT: rover-1,POSITION [16,39]
2023-09-25 11:48:50 ------- STEP: 488, EVENT: SCAN, UNIT: rover-1,POSITION [16,39]
2023-09-25 11:48:50 ------- STEP: 489, EVENT: POSITION, UNIT: rover-1,POSITION [16,38]
2023-09-25 11:48:50 ------- STEP: 489, EVENT: SCAN, UNIT: rover-1,POSITION [16,38]
2023-09-25 11:48:50 ------- STEP: 490, EVENT: POSITION, UNIT: rover-1,POSITION [16,37]
2023-09-25 11:48:50 ------- STEP: 490, EVENT: SCAN, UNIT: rover-1,POSITION [16,37]
2023-09-25 11:48:50 ------- STEP: 491, EVENT: POSITION, UNIT: rover-1,POSITION [17,38]
2023-09-25 11:48:50 ------- STEP: 491, EVENT: SCAN, UNIT: rover-1,POSITION [17,38]
2023-09-25 11:48:50 ------- STEP: 492, EVENT: POSITION, UNIT: rover-1,POSITION [18,38]
2023-09-25 11:48:50 ------- STEP: 492, EVENT: SCAN, UNIT: rover-1,POSITION [18,38]
2023-09-25 11:48:50 ------- STEP: 493, EVENT: POSITION, UNIT: rover-1,POSITION [19,39]
2023-09-25 11:48:50 ------- STEP: 493, EVENT: SCAN, UNIT: rover-1,POSITION [19,39]
2023-09-25 11:48:50 ------- STEP: 494, EVENT: POSITION, UNIT: rover-1,POSITION [19,40]
2023-09-25 11:48:50 ------- STEP: 494, EVENT: SCAN, UNIT: rover-1,POSITION [19,40]
2023-09-25 11:48:50 ------- STEP: 495, EVENT: POSITION, UNIT: rover-1,POSITION [20,40]
2023-09-25 11:48:50 ------- STEP: 495, EVENT: SCAN, UNIT: rover-1,POSITION [20,40]
2023-09-25 11:48:50 ------- STEP: 496, EVENT: POSITION, UNIT: rover-1,POSITION [20,41]
2023-09-25 11:48:50 ------- STEP: 496, EVENT: SCAN, UNIT: rover-1,POSITION [20,41]
2023-09-25 11:48:50 ------- STEP: 497, EVENT: POSITION, UNIT: rover-1,POSITION [20,42]
2023-09-25 11:48:50 ------- STEP: 497, EVENT: SCAN, UNIT: rover-1,POSITION [20,42]
2023-09-25 11:48:50 ------- STEP: 498, EVENT: POSITION, UNIT: rover-1,POSITION [19,42]
2023-09-25 11:48:50 ------- STEP: 498, EVENT: SCAN, UNIT: rover-1,POSITION [19,42]
2023-09-25 11:48:50 ------- STEP: 499, EVENT: POSITION, UNIT: rover-1,POSITION [19,41]
2023-09-25 11:48:50 ------- STEP: 499, EVENT: SCAN, UNIT: rover-1,POSITION [19,41]
2023-09-25 11:48:50 ------- STEP: 500, EVENT: POSITION, UNIT: rover-1,POSITION [18,41]
2023-09-25 11:48:50 ------- STEP: 500, EVENT: SCAN, UNIT: rover-1,POSITION [18,41]
2023-09-25 11:48:50 ------- STEP: 501, EVENT: POSITION, UNIT: rover-1,POSITION [18,42]
2023-09-25 11:48:50 ------- STEP: 501, EVENT: SCAN, UNIT: rover-1,POSITION [18,42]
2023-09-25 11:48:50 ------- STEP: 502, EVENT: POSITION, UNIT: rover-1,POSITION [17,43]
2023-09-25 11:48:50 ------- STEP: 502, EVENT: SCAN, UNIT: rover-1,POSITION [17,43]
2023-09-25 11:48:50 ------- STEP: 503, EVENT: POSITION, UNIT: rover-1,POSITION [18,44]
2023-09-25 11:48:50 ------- STEP: 503, EVENT: SCAN, UNIT: rover-1,POSITION [18,44]
2023-09-25 11:48:50 ------- STEP: 504, EVENT: POSITION, UNIT: rover-1,POSITION [19,43]
2023-09-25 11:48:50 ------- STEP: 504, EVENT: SCAN, UNIT: rover-1,POSITION [19,43]
2023-09-25 11:48:50 ------- STEP: 505, EVENT: POSITION, UNIT: rover-1,POSITION [18,43]
2023-09-25 11:48:50 ------- STEP: 505, EVENT: SCAN, UNIT: rover-1,POSITION [18,43]
2023-09-25 11:48:50 ------- STEP: 506, EVENT: POSITION, UNIT: rover-1,POSITION [17,42]
2023-09-25 11:48:50 ------- STEP: 506, EVENT: SCAN, UNIT: rover-1,POSITION [17,42]
2023-09-25 11:48:50 ------- STEP: 507, EVENT: POSITION, UNIT: rover-1,POSITION [16,42]
2023-09-25 11:48:50 ------- STEP: 507, EVENT: SCAN, UNIT: rover-1,POSITION [16,42]
2023-09-25 11:48:50 ------- STEP: 508, EVENT: POSITION, UNIT: rover-1,POSITION [15,41]
2023-09-25 11:48:50 ------- STEP: 508, EVENT: SCAN, UNIT: rover-1,POSITION [15,41]
2023-09-25 11:48:50 ------- STEP: 509, EVENT: POSITION, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 509, EVENT: SCAN, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 510, EVENT: POSITION, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 510, EVENT: SCAN, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 511, EVENT: POSITION, UNIT: rover-1,POSITION [16,40]
2023-09-25 11:48:50 ------- STEP: 511, EVENT: SCAN, UNIT: rover-1,POSITION [16,40]
2023-09-25 11:48:50 ------- STEP: 512, EVENT: POSITION, UNIT: rover-1,POSITION [17,40]
2023-09-25 11:48:50 ------- STEP: 512, EVENT: SCAN, UNIT: rover-1,POSITION [17,40]
2023-09-25 11:48:50 ------- STEP: 513, EVENT: POSITION, UNIT: rover-1,POSITION [17,39]
2023-09-25 11:48:50 ------- STEP: 513, EVENT: SCAN, UNIT: rover-1,POSITION [17,39]
2023-09-25 11:48:50 ------- STEP: 514, EVENT: POSITION, UNIT: rover-1,POSITION [18,40]
2023-09-25 11:48:50 ------- STEP: 514, EVENT: SCAN, UNIT: rover-1,POSITION [18,40]
2023-09-25 11:48:50 ------- STEP: 515, EVENT: POSITION, UNIT: rover-1,POSITION [17,41]
2023-09-25 11:48:50 ------- STEP: 515, EVENT: SCAN, UNIT: rover-1,POSITION [17,41]
2023-09-25 11:48:50 ------- STEP: 516, EVENT: POSITION, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 516, EVENT: SCAN, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 517, EVENT: POSITION, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 517, EVENT: SCAN, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 518, EVENT: POSITION, UNIT: rover-1,POSITION [14,41]
2023-09-25 11:48:50 ------- STEP: 518, EVENT: SCAN, UNIT: rover-1,POSITION [14,41]
2023-09-25 11:48:50 ------- STEP: 519, EVENT: POSITION, UNIT: rover-1,POSITION [14,40]
2023-09-25 11:48:50 ------- STEP: 519, EVENT: SCAN, UNIT: rover-1,POSITION [14,40]
2023-09-25 11:48:50 ------- STEP: 520, EVENT: POSITION, UNIT: rover-1,POSITION [14,39]
2023-09-25 11:48:50 ------- STEP: 520, EVENT: SCAN, UNIT: rover-1,POSITION [14,39]
2023-09-25 11:48:50 ------- STEP: 521, EVENT: POSITION, UNIT: rover-1,POSITION [13,40]
2023-09-25 11:48:50 ------- STEP: 521, EVENT: SCAN, UNIT: rover-1,POSITION [13,40]
2023-09-25 11:48:50 ------- STEP: 522, EVENT: POSITION, UNIT: rover-1,POSITION [12,41]
2023-09-25 11:48:50 ------- STEP: 522, EVENT: SCAN, UNIT: rover-1,POSITION [12,41]
2023-09-25 11:48:50 ------- STEP: 523, EVENT: POSITION, UNIT: rover-1,POSITION [12,42]
2023-09-25 11:48:50 ------- STEP: 523, EVENT: SCAN, UNIT: rover-1,POSITION [12,42]
2023-09-25 11:48:50 ------- STEP: 524, EVENT: POSITION, UNIT: rover-1,POSITION [13,42]
2023-09-25 11:48:50 ------- STEP: 524, EVENT: SCAN, UNIT: rover-1,POSITION [13,42]
2023-09-25 11:48:50 ------- STEP: 525, EVENT: POSITION, UNIT: rover-1,POSITION [13,43]
2023-09-25 11:48:50 ------- STEP: 525, EVENT: SCAN, UNIT: rover-1,POSITION [13,43]
2023-09-25 11:48:50 ------- STEP: 526, EVENT: POSITION, UNIT: rover-1,POSITION [14,44]
2023-09-25 11:48:50 ------- STEP: 526, EVENT: SCAN, UNIT: rover-1,POSITION [14,44]
2023-09-25 11:48:50 ------- STEP: 527, EVENT: POSITION, UNIT: rover-1,POSITION [14,45]
2023-09-25 11:48:50 ------- STEP: 527, EVENT: SCAN, UNIT: rover-1,POSITION [14,45]
2023-09-25 11:48:50 ------- STEP: 528, EVENT: POSITION, UNIT: rover-1,POSITION [15,46]
2023-09-25 11:48:50 ------- STEP: 528, EVENT: SCAN, UNIT: rover-1,POSITION [15,46]
2023-09-25 11:48:50 ------- STEP: 529, EVENT: POSITION, UNIT: rover-1,POSITION [14,47]
2023-09-25 11:48:50 ------- STEP: 529, EVENT: SCAN, UNIT: rover-1,POSITION [14,47]
2023-09-25 11:48:50 ------- STEP: 530, EVENT: POSITION, UNIT: rover-1,POSITION [13,47]
2023-09-25 11:48:50 ------- STEP: 530, EVENT: SCAN, UNIT: rover-1,POSITION [13,47]
2023-09-25 11:48:50 ------- STEP: 531, EVENT: POSITION, UNIT: rover-1,POSITION [12,48]
2023-09-25 11:48:50 ------- STEP: 531, EVENT: SCAN, UNIT: rover-1,POSITION [12,48]
2023-09-25 11:48:50 ------- STEP: 532, EVENT: POSITION, UNIT: rover-1,POSITION [11,48]
2023-09-25 11:48:50 ------- STEP: 532, EVENT: SCAN, UNIT: rover-1,POSITION [11,48]
2023-09-25 11:48:50 ------- STEP: 533, EVENT: POSITION, UNIT: rover-1,POSITION [10,49]
2023-09-25 11:48:50 ------- STEP: 533, EVENT: SCAN, UNIT: rover-1,POSITION [10,49]
2023-09-25 11:48:50 ------- STEP: 534, EVENT: POSITION, UNIT: rover-1,POSITION [9,48]
2023-09-25 11:48:50 ------- STEP: 534, EVENT: SCAN, UNIT: rover-1,POSITION [9,48]
2023-09-25 11:48:50 ------- STEP: 535, EVENT: POSITION, UNIT: rover-1,POSITION [9,49]
2023-09-25 11:48:50 ------- STEP: 535, EVENT: SCAN, UNIT: rover-1,POSITION [9,49]
2023-09-25 11:48:50 ------- STEP: 536, EVENT: POSITION, UNIT: rover-1,POSITION [10,50]
2023-09-25 11:48:50 ------- STEP: 536, EVENT: SCAN, UNIT: rover-1,POSITION [10,50]
2023-09-25 11:48:50 ------- STEP: 537, EVENT: POSITION, UNIT: rover-1,POSITION [9,50]
2023-09-25 11:48:50 ------- STEP: 537, EVENT: SCAN, UNIT: rover-1,POSITION [9,50]
2023-09-25 11:48:50 ------- STEP: 538, EVENT: POSITION, UNIT: rover-1,POSITION [8,51]
2023-09-25 11:48:50 ------- STEP: 538, EVENT: SCAN, UNIT: rover-1,POSITION [8,51]
2023-09-25 11:48:50 ------- STEP: 539, EVENT: POSITION, UNIT: rover-1,POSITION [7,50]
2023-09-25 11:48:50 ------- STEP: 539, EVENT: SCAN, UNIT: rover-1,POSITION [7,50]
2023-09-25 11:48:50 ------- STEP: 540, EVENT: POSITION, UNIT: rover-1,POSITION [6,50]
2023-09-25 11:48:50 ------- STEP: 540, EVENT: SCAN, UNIT: rover-1,POSITION [6,50]
2023-09-25 11:48:50 ------- STEP: 541, EVENT: POSITION, UNIT: rover-1,POSITION [5,49]
2023-09-25 11:48:50 ------- STEP: 541, EVENT: SCAN, UNIT: rover-1,POSITION [5,49]
2023-09-25 11:48:50 ------- STEP: 541, EVENT: OUTCOME ERROR, UNIT: rover-1,POSITION [5,49]
2023-09-25 11:48:50 ------- STEP: 0, EVENT: POSITION, UNIT: rover-1,POSITION [5,49]
2023-09-25 11:48:50 ------- STEP: 1, EVENT: POSITION, UNIT: rover-1,POSITION [6,50]
2023-09-25 11:48:50 ------- STEP: 2, EVENT: POSITION, UNIT: rover-1,POSITION [7,50]
2023-09-25 11:48:50 ------- STEP: 3, EVENT: POSITION, UNIT: rover-1,POSITION [8,51]
2023-09-25 11:48:50 ------- STEP: 4, EVENT: POSITION, UNIT: rover-1,POSITION [9,50]
2023-09-25 11:48:50 ------- STEP: 5, EVENT: POSITION, UNIT: rover-1,POSITION [10,50]
2023-09-25 11:48:50 ------- STEP: 6, EVENT: POSITION, UNIT: rover-1,POSITION [9,49]
2023-09-25 11:48:50 ------- STEP: 7, EVENT: POSITION, UNIT: rover-1,POSITION [9,48]
2023-09-25 11:48:50 ------- STEP: 8, EVENT: POSITION, UNIT: rover-1,POSITION [10,49]
2023-09-25 11:48:50 ------- STEP: 9, EVENT: POSITION, UNIT: rover-1,POSITION [11,48]
2023-09-25 11:48:50 ------- STEP: 10, EVENT: POSITION, UNIT: rover-1,POSITION [12,48]
2023-09-25 11:48:50 ------- STEP: 11, EVENT: POSITION, UNIT: rover-1,POSITION [13,47]
2023-09-25 11:48:50 ------- STEP: 12, EVENT: POSITION, UNIT: rover-1,POSITION [14,47]
2023-09-25 11:48:50 ------- STEP: 13, EVENT: POSITION, UNIT: rover-1,POSITION [15,46]
2023-09-25 11:48:50 ------- STEP: 14, EVENT: POSITION, UNIT: rover-1,POSITION [14,45]
2023-09-25 11:48:50 ------- STEP: 15, EVENT: POSITION, UNIT: rover-1,POSITION [14,44]
2023-09-25 11:48:50 ------- STEP: 16, EVENT: POSITION, UNIT: rover-1,POSITION [13,43]
2023-09-25 11:48:50 ------- STEP: 17, EVENT: POSITION, UNIT: rover-1,POSITION [13,42]
2023-09-25 11:48:50 ------- STEP: 18, EVENT: POSITION, UNIT: rover-1,POSITION [12,42]
2023-09-25 11:48:50 ------- STEP: 19, EVENT: POSITION, UNIT: rover-1,POSITION [12,41]
2023-09-25 11:48:50 ------- STEP: 20, EVENT: POSITION, UNIT: rover-1,POSITION [13,40]
2023-09-25 11:48:50 ------- STEP: 21, EVENT: POSITION, UNIT: rover-1,POSITION [14,39]
2023-09-25 11:48:50 ------- STEP: 22, EVENT: POSITION, UNIT: rover-1,POSITION [14,40]
2023-09-25 11:48:50 ------- STEP: 23, EVENT: POSITION, UNIT: rover-1,POSITION [14,41]
2023-09-25 11:48:50 ------- STEP: 24, EVENT: POSITION, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 25, EVENT: POSITION, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 26, EVENT: POSITION, UNIT: rover-1,POSITION [17,41]
2023-09-25 11:48:50 ------- STEP: 27, EVENT: POSITION, UNIT: rover-1,POSITION [18,40]
2023-09-25 11:48:50 ------- STEP: 28, EVENT: POSITION, UNIT: rover-1,POSITION [17,39]
2023-09-25 11:48:50 ------- STEP: 29, EVENT: POSITION, UNIT: rover-1,POSITION [17,40]
2023-09-25 11:48:50 ------- STEP: 30, EVENT: POSITION, UNIT: rover-1,POSITION [16,40]
2023-09-25 11:48:50 ------- STEP: 31, EVENT: POSITION, UNIT: rover-1,POSITION [16,41]
2023-09-25 11:48:50 ------- STEP: 32, EVENT: POSITION, UNIT: rover-1,POSITION [15,40]
2023-09-25 11:48:50 ------- STEP: 33, EVENT: POSITION, UNIT: rover-1,POSITION [15,41]
2023-09-25 11:48:50 ------- STEP: 34, EVENT: POSITION, UNIT: rover-1,POSITION [16,42]
2023-09-25 11:48:50 ------- STEP: 35, EVENT: POSITION, UNIT: rover-1,POSITION [17,42]
2023-09-25 11:48:50 ------- STEP: 36, EVENT: POSITION, UNIT: rover-1,POSITION [18,43]
2023-09-25 11:48:50 ------- STEP: 37, EVENT: POSITION, UNIT: rover-1,POSITION [19,43]
2023-09-25 11:48:50 ------- STEP: 38, EVENT: POSITION, UNIT: rover-1,POSITION [18,44]
2023-09-25 11:48:50 ------- STEP: 39, EVENT: POSITION, UNIT: rover-1,POSITION [17,43]
2023-09-25 11:48:50 ------- STEP: 40, EVENT: POSITION, UNIT: rover-1,POSITION [18,42]
2023-09-25 11:48:50 ------- STEP: 41, EVENT: POSITION, UNIT: rover-1,POSITION [18,41]
2023-09-25 11:48:50 ------- STEP: 42, EVENT: POSITION, UNIT: rover-1,POSITION [19,41]
2023-09-25 11:48:50 ------- STEP: 43, EVENT: POSITION, UNIT: rover-1,POSITION [19,42]
2023-09-25 11:48:50 ------- STEP: 44, EVENT: POSITION, UNIT: rover-1,POSITION [20,42]
2023-09-25 11:48:50 ------- STEP: 45, EVENT: POSITION, UNIT: rover-1,POSITION [20,41]
2023-09-25 11:48:50 ------- STEP: 46, EVENT: POSITION, UNIT: rover-1,POSITION [20,40]
2023-09-25 11:48:50 ------- STEP: 47, EVENT: POSITION, UNIT: rover-1,POSITION [19,40]
2023-09-25 11:48:50 ------- STEP: 48, EVENT: POSITION, UNIT: rover-1,POSITION [19,39]
2023-09-25 11:48:50 ------- STEP: 49, EVENT: POSITION, UNIT: rover-1,POSITION [18,38]
2023-09-25 11:48:50 ------- STEP: 50, EVENT: POSITION, UNIT: rover-1,POSITION [17,38]
2023-09-25 11:48:50 ------- STEP: 51, EVENT: POSITION, UNIT: rover-1,POSITION [16,37]
2023-09-25 11:48:50 ------- STEP: 52, EVENT: POSITION, UNIT: rover-1,POSITION [16,38]
2023-09-25 11:48:50 ------- STEP: 53, EVENT: POSITION, UNIT: rover-1,POSITION [16,39]
2023-09-25 11:48:50 ------- STEP: 54, EVENT: POSITION, UNIT: rover-1,POSITION [15,39]
2023-09-25 11:48:50 ------- STEP: 55, EVENT: POSITION, UNIT: rover-1,POSITION [15,38]
2023-09-25 11:48:50 ------- STEP: 56, EVENT: POSITION, UNIT: rover-1,POSITION [14,38]
2023-09-25 11:48:50 ------- STEP: 57, EVENT: POSITION, UNIT: rover-1,POSITION [14,37]
2023-09-25 11:48:50 ------- STEP: 58, EVENT: POSITION, UNIT: rover-1,POSITION [15,37]
2023-09-25 11:48:50 ------- STEP: 59, EVENT: POSITION, UNIT: rover-1,POSITION [16,36]
2023-09-25 11:48:50 ------- STEP: 60, EVENT: POSITION, UNIT: rover-1,POSITION [15,36]
2023-09-25 11:48:50 ------- STEP: 61, EVENT: POSITION, UNIT: rover-1,POSITION [14,36]
2023-09-25 11:48:50 ------- STEP: 62, EVENT: POSITION, UNIT: rover-1,POSITION [13,36]
2023-09-25 11:48:50 ------- STEP: 63, EVENT: POSITION, UNIT: rover-1,POSITION [12,35]
2023-09-25 11:48:50 ------- STEP: 64, EVENT: POSITION, UNIT: rover-1,POSITION [11,34]
2023-09-25 11:48:50 ------- STEP: 65, EVENT: POSITION, UNIT: rover-1,POSITION [10,35]
2023-09-25 11:48:50 ------- STEP: 66, EVENT: POSITION, UNIT: rover-1,POSITION [10,34]
2023-09-25 11:48:50 ------- STEP: 67, EVENT: POSITION, UNIT: rover-1,POSITION [9,35]
2023-09-25 11:48:50 ------- STEP: 68, EVENT: POSITION, UNIT: rover-1,POSITION [10,36]
2023-09-25 11:48:50 ------- STEP: 69, EVENT: POSITION, UNIT: rover-1,POSITION [11,36]
2023-09-25 11:48:50 ------- STEP: 70, EVENT: POSITION, UNIT: rover-1,POSITION [10,37]
2023-09-25 11:48:50 ------- STEP: 71, EVENT: POSITION, UNIT: rover-1,POSITION [9,38]
2023-09-25 11:48:50 ------- STEP: 72, EVENT: POSITION, UNIT: rover-1,POSITION [8,37]
2023-09-25 11:48:50 ------- STEP: 73, EVENT: POSITION, UNIT: rover-1,POSITION [9,36]
2023-09-25 11:48:50 ------- STEP: 74, EVENT: POSITION, UNIT: rover-1,POSITION [8,36]
2023-09-25 11:48:50 ------- STEP: 75, EVENT: POSITION, UNIT: rover-1,POSITION [7,37]
2023-09-25 11:48:50 ------- STEP: 76, EVENT: POSITION, UNIT: rover-1,POSITION [8,38]
2023-09-25 11:48:50 ------- STEP: 77, EVENT: POSITION, UNIT: rover-1,POSITION [7,39]
2023-09-25 11:48:50 ------- STEP: 78, EVENT: POSITION, UNIT: rover-1,POSITION [8,40]
2023-09-25 11:48:50 ------- STEP: 79, EVENT: POSITION, UNIT: rover-1,POSITION [9,41]
2023-09-25 11:48:50 ------- STEP: 80, EVENT: POSITION, UNIT: rover-1,POSITION [9,42]
2023-09-25 11:48:50 ------- STEP: 81, EVENT: POSITION, UNIT: rover-1,POSITION [10,41]
2023-09-25 11:48:50 ------- STEP: 82, EVENT: POSITION, UNIT: rover-1,POSITION [10,42]
2023-09-25 11:48:50 ------- STEP: 83, EVENT: POSITION, UNIT: rover-1,POSITION [11,42]
2023-09-25 11:48:50 ------- STEP: 84, EVENT: POSITION, UNIT: rover-1,POSITION [11,43]
2023-09-25 11:48:50 ------- STEP: 85, EVENT: POSITION, UNIT: rover-1,POSITION [11,44]
2023-09-25 11:48:50 ------- STEP: 86, EVENT: POSITION, UNIT: rover-1,POSITION [10,44]
2023-09-25 11:48:50 ------- STEP: 87, EVENT: POSITION, UNIT: rover-1,POSITION [9,43]
2023-09-25 11:48:50 ------- STEP: 88, EVENT: POSITION, UNIT: rover-1,POSITION [9,44]
2023-09-25 11:48:50 ------- STEP: 89, EVENT: POSITION, UNIT: rover-1,POSITION [8,44]
2023-09-25 11:48:50 ------- STEP: 90, EVENT: POSITION, UNIT: rover-1,POSITION [8,43]
2023-09-25 11:48:50 ------- STEP: 91, EVENT: POSITION, UNIT: rover-1,POSITION [8,42]
2023-09-25 11:48:50 ------- STEP: 92, EVENT: POSITION, UNIT: rover-1,POSITION [7,43]
2023-09-25 11:48:50 ------- STEP: 93, EVENT: POSITION, UNIT: rover-1,POSITION [6,43]
2023-09-25 11:48:50 ------- STEP: 94, EVENT: POSITION, UNIT: rover-1,POSITION [5,42]
2023-09-25 11:48:50 ------- STEP: 95, EVENT: POSITION, UNIT: rover-1,POSITION [4,42]
2023-09-25 11:48:50 ------- STEP: 96, EVENT: POSITION, UNIT: rover-1,POSITION [3,41]
2023-09-25 11:48:50 ------- STEP: 97, EVENT: POSITION, UNIT: rover-1,POSITION [4,40]
2023-09-25 11:48:50 ------- STEP: 98, EVENT: POSITION, UNIT: rover-1,POSITION [5,41]
2023-09-25 11:48:50 ------- STEP: 99, EVENT: POSITION, UNIT: rover-1,POSITION [4,41]
2023-09-25 11:48:50 ------- STEP: 100, EVENT: POSITION, UNIT: rover-1,POSITION [3,42]
2023-09-25 11:48:50 ------- STEP: 101, EVENT: POSITION, UNIT: rover-1,POSITION [2,42]
2023-09-25 11:48:50 ------- STEP: 102, EVENT: POSITION, UNIT: rover-1,POSITION [1,43]
2023-09-25 11:48:50 ------- STEP: 103, EVENT: POSITION, UNIT: rover-1,POSITION [1,44]
2023-09-25 11:48:50 ------- STEP: 104, EVENT: POSITION, UNIT: rover-1,POSITION [1,45]
2023-09-25 11:48:50 ------- STEP: 105, EVENT: POSITION, UNIT: rover-1,POSITION [0,46]
2023-09-25 11:48:50 ------- STEP: 106, EVENT: POSITION, UNIT: rover-1,POSITION [0,45]
2023-09-25 11:48:50 ------- STEP: 107, EVENT: POSITION, UNIT: rover-1,POSITION [0,44]
2023-09-25 11:48:50 ------- STEP: 108, EVENT: POSITION, UNIT: rover-1,POSITION [0,43]
2023-09-25 11:48:50 ------- STEP: 109, EVENT: POSITION, UNIT: rover-1,POSITION [0,42]
2023-09-25 11:48:50 ------- STEP: 110, EVENT: POSITION, UNIT: rover-1,POSITION [1,42]
2023-09-25 11:48:50 ------- STEP: 111, EVENT: POSITION, UNIT: rover-1,POSITION [2,41]
2023-09-25 11:48:50 ------- STEP: 112, EVENT: POSITION, UNIT: rover-1,POSITION [1,40]
2023-09-25 11:48:50 ------- STEP: 113, EVENT: POSITION, UNIT: rover-1,POSITION [2,39]
2023-09-25 11:48:50 ------- STEP: 114, EVENT: POSITION, UNIT: rover-1,POSITION [3,38]
2023-09-25 11:48:50 ------- STEP: 115, EVENT: POSITION, UNIT: rover-1,POSITION [3,39]
2023-09-25 11:48:50 ------- STEP: 116, EVENT: POSITION, UNIT: rover-1,POSITION [4,38]
2023-09-25 11:48:50 ------- STEP: 117, EVENT: POSITION, UNIT: rover-1,POSITION [5,39]
2023-09-25 11:48:50 ------- STEP: 118, EVENT: POSITION, UNIT: rover-1,POSITION [6,39]
2023-09-25 11:48:50 ------- STEP: 119, EVENT: POSITION, UNIT: rover-1,POSITION [5,40]
2023-09-25 11:48:50 ------- STEP: 120, EVENT: POSITION, UNIT: rover-1,POSITION [6,41]
2023-09-25 11:48:50 ------- STEP: 121, EVENT: POSITION, UNIT: rover-1,POSITION [7,40]
2023-09-25 11:48:50 ------- STEP: 122, EVENT: POSITION, UNIT: rover-1,POSITION [8,39]
2023-09-25 11:48:50 ------- STEP: 123, EVENT: POSITION, UNIT: rover-1,POSITION [7,38]
2023-09-25 11:48:50 ------- STEP: 124, EVENT: POSITION, UNIT: rover-1,POSITION [6,38]
2023-09-25 11:48:50 ------- STEP: 125, EVENT: POSITION, UNIT: rover-1,POSITION [5,37]
2023-09-25 11:48:50 ------- STEP: 126, EVENT: POSITION, UNIT: rover-1,POSITION [6,36]
2023-09-25 11:48:50 ------- STEP: 127, EVENT: POSITION, UNIT: rover-1,POSITION [5,36]
2023-09-25 11:48:50 ------- STEP: 128, EVENT: POSITION, UNIT: rover-1,POSITION [6,37]
2023-09-25 11:48:50 ------- STEP: 129, EVENT: POSITION, UNIT: rover-1,POSITION [5,38]
2023-09-25 11:48:50 ------- STEP: 130, EVENT: POSITION, UNIT: rover-1,POSITION [4,39]
2023-09-25 11:48:50 ------- STEP: 131, EVENT: POSITION, UNIT: rover-1,POSITION [3,40]
2023-09-25 11:48:50 ------- STEP: 132, EVENT: POSITION, UNIT: rover-1,POSITION [2,40]
2023-09-25 11:48:50 ------- STEP: 133, EVENT: POSITION, UNIT: rover-1,POSITION [1,41]
2023-09-25 11:48:50 ------- STEP: 134, EVENT: POSITION, UNIT: rover-1,POSITION [0,41]
2023-09-25 11:48:50 ------- STEP: 135, EVENT: POSITION, UNIT: rover-1,POSITION [0,40]
2023-09-25 11:48:50 ------- STEP: 136, EVENT: POSITION, UNIT: rover-1,POSITION [0,39]
2023-09-25 11:48:50 ------- STEP: 137, EVENT: POSITION, UNIT: rover-1,POSITION [1,39]
2023-09-25 11:48:50 ------- STEP: 138, EVENT: POSITION, UNIT: rover-1,POSITION [2,38]
2023-09-25 11:48:50 ------- STEP: 139, EVENT: POSITION, UNIT: rover-1,POSITION [2,37]
2023-09-25 11:48:50 ------- STEP: 140, EVENT: POSITION, UNIT: rover-1,POSITION [1,36]
2023-09-25 11:48:50 ------- STEP: 141, EVENT: POSITION, UNIT: rover-1,POSITION [2,36]
2023-09-25 11:48:50 ------- STEP: 142, EVENT: POSITION, UNIT: rover-1,POSITION [3,36]
2023-09-25 11:48:50 ------- STEP: 143, EVENT: POSITION, UNIT: rover-1,POSITION [4,35]
2023-09-25 11:48:50 ------- STEP: 144, EVENT: POSITION, UNIT: rover-1,POSITION [5,35]
